taxonKey	year_2022_em_status_occs_Flanders	year_2022_em_status_occupancy_Flanders	year_2022_em_status_occs_FlandersNatura2000	year_2022_em_status_occupancy_FlandersNatura2000	year_2023_em_status_occs_Flanders	year_2023_em_status_occupancy_Flanders	year_2023_em_status_occs_FlandersNatura2000	year_2023_em_status_occupancy_FlandersNatura2000	year_2024_em_status_occs_Flanders	year_2024_em_status_occupancy_Flanders	year_2024_em_status_occs_FlandersNatura2000	year_2024_em_status_occupancy_FlandersNatura2000	mean_growth	taxonName	class	clasKey	kingdom
7989836	0	0	0	0	0	0	0	0	0	0	0	0	0.49676207461176713	Symphytum caucasicum M.Bieb.	Magnoliopsida	220	Plantae
8002952	3	3	3	3	3	3	3	3	3	3	3	3	1.2340398211292727	Ambrosia artemisiifolia L.	Magnoliopsida	220	Plantae
8012439	3	3	3	3	3	3	3	3	3	3	3	3	1.2469117623839998	Symphoricarpos albus (L.) K.Koch	Magnoliopsida	220	Plantae
8014163	1	1	1	3	1	1	1	3	1	1	1	3	0.7216330124218748	Ambigolimax valentianus (A.Férussac, 1821)	Gastropoda	225	Animalia
8031875	1	1			1	1			2	2				Dasiphora davurica (Nestl.) Kom. & Aliss.	Magnoliopsida	220	Plantae
8052025	1	1			1	1			1	1				Dicyphus escalerae Lindberg, 1934	Insecta	216	Animalia
8080743	0	0	0	2	0	0	1	3	0	0	1	2	0.7049703853157193	Scilla siberica Andrews	Liliopsida	196	Plantae
8091998	3	3	1	1	3	3	1	1	3	3	1	1	1.028607080931479	Gypsophila vaccaria (L.) Sm.	Magnoliopsida	220	Plantae
8116963	1	1			3	3			3	3				Acanthus hungaricus (Borbás) Baen.	Magnoliopsida	220	Plantae
8133114	3	3	1	1	3	3	1	1	3	1	2	2	1.0953276008875232	Aster amellus L.	Magnoliopsida	220	Plantae
8149049	1	1			1	1			1	1			0.9567090020743231	Wisteria sinensis (Sims) DC.	Magnoliopsida	220	Plantae
8149923	3	3	1	3	3	3	1	2	3	3	1	2	1.1330408580861808	Prunus persica (L.) Stokes	Magnoliopsida	220	Plantae
8153538	2	2			2	2			2	2				Oenothera ×oehlkersii Kappus	Magnoliopsida	220	Plantae
8168344	0	0	0	0	0	0	0	0	0	0	0	0	0.6273222275075603	Hedera hibernica Poit.	Magnoliopsida	220	Plantae
8170635	3	3	3	3	3	3	3	3	3	3	3	3	1.133813292181402	Spiraea japonica L.fil.	Magnoliopsida	220	Plantae
8183217	1	3	1	3	1	3	1	3	1	3	1	3	0.8736213132242087	Salix gmelinii Pall.	Magnoliopsida	220	Plantae
8190077	3	3	3	3	3	3	3	3	3	3	3	3	1.0742343424042093	Populus ×canadensis Moench	Magnoliopsida	220	Plantae
8190231	3	3	3	3	1	3	3	3	1	3	3	3	1.0058403872753794	Corbicula fluminea (O.F.Müller, 1774)	Bivalvia	137	Animalia
8193111	3	3	0	3	3	3	0	3	3	3	0	1	1.0488218868836061	Melilotus officinalis (L.) Lam.	Magnoliopsida	220	Plantae
8200663	3	3	3	3	3	3	3	3	3	3	3	3	1.3338932615469117	Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.	Magnoliopsida	220	Plantae
8210972	2	2			2	2			2	2				Jacobaea ×albescens (Burb. & Colgan) Verloove & Lambinon	Magnoliopsida	220	Plantae
8287616	1	1			1	1			3	3				Linaria simplex (Willd.) DC.	Magnoliopsida	220	Plantae
8288647	0	0	0	0	0	0	0	0	0	0	0	0	0.5013481716405446	Pterocarya fraxinifolia (Poir.) Spach	Magnoliopsida	220	Plantae
8288930	0	0	0	0	0	0	0	0	0	0	0	0	0.6148281870735766	Pilosella piloselloides (Vill.) Soják	Magnoliopsida	220	Plantae
8298495	3	3	3	3	3	3	3	3	3	3	3	3	1.2219859673154851	Galinsoga quadriradiata Ruiz & Pav.	Magnoliopsida	220	Plantae
8313153	1	3	3	3	1	3	3	3	1	3	3	3	1.007934718976341	Quercus palustris Münchh.	Magnoliopsida	220	Plantae
8323485	0	0	2	3	0	0	2	3	0	0	1	1	0.37552534603901716	Haemorhous mexicanus (P.L.Statius Müller, 1776)	Aves	212	Animalia
8332019	1	3	1	1	1	3	1	1	1	3	2	3	0.9651208517978241	Hordeum distichon L.	Liliopsida	196	Plantae
8335191	2	1			2	1			2	1			0.9017898492573219	Oloptum miliaceum (L.) Röser & Hamasha	Liliopsida	196	Plantae
8342911	1	0			1	0			1	0			0.971580309352003	Papaver setiferum Goldblatt	Magnoliopsida	220	Plantae
8358048	1	1	1	1	2	1	1	1	2	2	3	3		Potentilla recta subsp. obscura (Willd.) Arcang.	Magnoliopsida	220	Plantae
8362005	0	1	3	2	1	1	3	2	1	1	1	2	0.7751134536072417	Sasa palmata (Burb.) E.G.Camus	Liliopsida	196	Plantae
8373355	3	3	1	2	3	3	1	2	3	3	1	2	1.525926004009074	Artemisia annua L.	Magnoliopsida	220	Plantae
8400045	1	1			3	3			1	1				Daboecia cantabrica (Huds.) K.Koch	Magnoliopsida	220	Plantae
8406661	2	2	1	1	2	2	3	1	2	2	1	1		Silene uniflora Roth	Magnoliopsida	220	Plantae
8408816	3	3			2	2			1	1				Colchicum ×byzantinum Ker Gawl.	Liliopsida	196	Plantae
8418338	3	3			2	3			2	3				Hydrocotyle sibthorpioides Lam.	Magnoliopsida	220	Plantae
8421432	1	1			1	1			2	2				Cornus sanguinea subsp. hungarica (Kárpáti) Soó	Magnoliopsida	220	Plantae
8427624	3	3	3	3	3	3	3	3	3	3	3	3	1.3576656442524886	Oxalis corniculata L.	Magnoliopsida	220	Plantae
8485639	1	3	1	3	1	3	1	3	1	3	1	3	0.8137324785224385	Ensis leei M.Huber, 2015	Bivalvia	137	Animalia
8537667	3	3	1	3	3	3	1	3	3	3	1	3	1.1484804329400669	Chondrilla juncea L.	Magnoliopsida	220	Plantae
8542672	1	1			1	1			1	1			0.8825981469368371	Cotula australis (Sieber ex Spreng.) Hook.fil.	Magnoliopsida	220	Plantae
8584304	3	3	1	3	1	3	1	3	1	3	1	3	1.0070036844022336	Guizotia abyssinica (L.fil.) Cass.	Magnoliopsida	220	Plantae
8599762	0	0	3	0	0	0	2	0	0	0	1	0	0.4014792275461704	Aproceros leucopoda Takeuchi, 1939	Insecta	216	Animalia
8699607	3	3			3	3			3	3			1.040710742623827	Mycosarcoma maydis (DC.) Bref.	Ustilaginomycetes	148	Fungi
8701771	3	3	3	3	3	3	3	3	3	3	3	3	1.4039555656083647	Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016			Animalia
8740315	3	1			1	3			3	3				Marionfyfea adventor Jones & Sluys, 2016			Animalia
8741260	3	3	3	2	3	3	3	0	3	3	3	0	1.4179833944504812	Macrosaccus robiniella (Clemens, 1859)	Insecta	216	Animalia
8745918	2	2	2	2	2	3	3	3	2	3	3	3	0.8411863154516772	Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011	Gastropoda	225	Animalia
8790531	1	1			1	1			2	2				Lissachatina fulica (Bowdich, 1822)	Gastropoda	225	Animalia
8848208	3	3	1	1	3	3	1	2	3	3	1	3	1.0611982059834453	Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal	Magnoliopsida	220	Plantae
8889878	1	1			1	1			1	1			0.9465011568827238	Elaphe taeniura (Cope, 1861)	Squamata	11592253	Animalia
8909595	3	3	3	3	3	3	3	3	3	3	3	3	1.2690159075958638	Faxonius limosus (Rafinesque, 1817)	Malacostraca	229	Animalia
8911082	3	3	3	3	3	3	3	3	3	3	3	3	1.2450542623226333	Amaranthus blitum L.	Magnoliopsida	220	Plantae
8946295	3	3	3	1	3	3	1	1	3	3	2	1	1.165843965702992	Pontastacus leptodactylus (Eschscholtz, 1823)	Malacostraca	229	Animalia
8969026	1	1			1	1			1	1			0.9019778175320448	Physalis philadelphica Lam.	Magnoliopsida	220	Plantae
8993502	0	1			0	1			0	1			0.587615217588263	Silene italica (L.) Pers.	Magnoliopsida	220	Plantae
8994150	1	3	3	3	1	3	3	3	1	3	3	3	0.96293967911522	Oenothera parviflora L.	Magnoliopsida	220	Plantae
9018536	1	1	1	1	1	1	1	1	1	1	1	1		Koenigia campanulata (Hook.fil.) T.M.Schust. & Reveal	Magnoliopsida	220	Plantae
9073641	3	3	1	1	3	3	1	1	3	3	1	1	1.0718516707969463	Camelina sativa (L.) Crantz	Magnoliopsida	220	Plantae
9078997	2	2			2	2			2	2				Saissetia oleae (Olivier, 1791)	Insecta	216	Animalia
9080185	3	3	0	1	3	3	0	1	3	3	0	1	1.1334718971304556	Amaranthus hypochondriacus L.	Magnoliopsida	220	Plantae
9148577	1	3	1	3	1	3	1	3	1	3	1	3	0.9769229144214385	Alnus incana (L.) Moench	Magnoliopsida	220	Plantae
9151957	3	3	3	3	3	3	3	3	3	3	3	3	1.3192688140523867	Medicago sativa L.	Magnoliopsida	220	Plantae
9153437	3	1	3	1	3	1	3	1	3	1	3	2	1.0945596183110238	Salix daphnoides Vill.	Magnoliopsida	220	Plantae
9177060	1	3	3	3	1	3	3	3	1	3	3	3	0.986341964165204	Allium scorodoprasum L.	Liliopsida	196	Plantae
9182765	1	3			1	3			1	2			0.8205358157266611	Calendula arvensis L.	Magnoliopsida	220	Plantae
9185677	3	3			3	3			3	2				Podarcis siculus (Rafinesque-Schmaltz, 1810)	Squamata	11592253	Animalia
9188840	3	3	1	1	3	3	1	1	3	3	1	1	1.040102476671982	Epilobium ciliatum Raf.	Magnoliopsida	220	Plantae
9202318	3	3	3	3	3	3	3	3	3	3	3	3	1.1378194514809097	Symphyotrichum lanceolatum (Willd.) G.L.Nesom	Magnoliopsida	220	Plantae
9206251	3	3	3	3	3	3	3	3	3	3	3	3	1.0487172476327782	Helianthus annuus L.	Magnoliopsida	220	Plantae
9235549	0	0			0	0			0	0			0.6228438354186465	Sibirionetta formosa (Georgi, 1775)	Aves	212	Animalia
9254355	1	1			1	1			1	1				Lithotoma axillaris (Lindl.) E.B.Knox	Magnoliopsida	220	Plantae
9305555	3	3	3	3	3	3	3	3	1	3	3	3	1.0291502128633465	Spatula versicolor (Vieillot, 1816)	Aves	212	Animalia
9326020	1	1	1	1	1	1	1	1	1	1	1	1	0.8364578548252329	Gallus gallus (Linnaeus, 1758)	Aves	212	Animalia
9340142	1	1			1	1			1	1				Iris ×hollandica H.R.Wehrh.	Liliopsida	196	Plantae
9350124	1	1			2	3			2	3				Natrix helvetica (Lacépède, 1789)	Squamata	11592253	Animalia
9376410	1	1	1	1	1	3	2	2	1	2	3	3	0.9552143263707137	Delosperma cooperi (Hook.fil.) L.Bolus	Magnoliopsida	220	Plantae
9382645	1	1	1	1	1	1	1	1	2	2	3	3		Rosa virginiana Herrm.	Magnoliopsida	220	Plantae
9398259	3	1	3	1	3	1	3	1	1	1	1	1	1.0156294303840998	Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela	Liliopsida	196	Plantae
9419993	0	3	3	3	0	2	2	1	0	2	2	1	0.6083321255095799	Erodium moschatum (L.) L'Hér.	Magnoliopsida	220	Plantae
9422220	0	1			0	1			0	1			0.6578228884474713	Spatula discors (Linnaeus, 1766)	Aves	212	Animalia
9440906	1	1			1	1			2	2				Sagina alexandrae Iamonico	Magnoliopsida	220	Plantae
9442269	1	1	1	1	3	3	3	3	3	3	2	3		Procambarus virginalis Lyko, 2017	Malacostraca	229	Animalia
9451184	0	3	1	0	0	1	1	0	0	1	1	0	0.7253085521671343	Pavo cristatus Linnaeus, 1758	Aves	212	Animalia
9496048	3	1			3	1			3	1			1.0204892096803722	Spatula hottentota (Eyton, 1838)	Aves	212	Animalia
9508460	1	1	1	1	1	1	1	1	1	1	1	1	0.9358088717740871	Mareca sibilatrix (Poeppig, 1829)	Aves	212	Animalia
9520065	0	0	0	0	0	0	0	0	0	0	0	0	0.4159695702176261	Ferrissia californica (Rowell, 1863)	Gastropoda	225	Animalia
9592414	2	2			2	2			2	2				Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela	Liliopsida	196	Plantae
9606290	1	1			1	1			2	2				Meleagris gallopavo Linnaeus, 1758	Aves	212	Animalia
9673106	0	0	1	1	0	0	1	1	0	0	1	1	0.7069111133954926	Eriocapitella ×hybrida (L.H.Bailey) Christenh. & Byng	Magnoliopsida	220	Plantae
9752149	3	3	3	3	3	3	3	3	3	3	3	3	1.056504411665223	Phasianus colchicus Linnaeus, 1758	Aves	212	Animalia
9823072	3	3	3	3	3	3	3	3	3	3	3	3	1.1565212661702469	Oxalis stricta L.	Magnoliopsida	220	Plantae
9890104	2	2	2	2	1	1	1	1	1	1	1	1		Xeroplexa intersecta (Poiret, 1801)	Gastropoda	225	Animalia
10071055	3	3	3	3	3	3	3	3	3	3	3	3	1.0361946393990695	Scandosorbus ×intermedia (Ehrh.) Sennikov	Magnoliopsida	220	Plantae
10095118	1	1	1	1	2	2	2	2	2	2	2	2		Microcarbo pygmaeus (Pallas, 1773)	Aves	212	Animalia
10755213	0	0			0	0			0	0			0.7061014901847392	Narcissus hispanicus subsp. hispanicus	Liliopsida	196	Plantae
10769750	1	1			1	1			1	1			0.845395184489239	Pseudopodospermum hispanicum subsp. hispanicum	Magnoliopsida	220	Plantae
10786206	1	1			1	1			1	1			0.8671233323177144	Rhaphiolepis bibas (Lour.) Galasso & Banfi	Magnoliopsida	220	Plantae
10801424	2	2	1	1	2	2	1	1	3	3	3	3		Salvia yangii B.T.Drew	Magnoliopsida	220	Plantae
10852031	2	3			2	3			2	3				Oncosiphon pilulifer (L.fil.) Källersjö	Magnoliopsida	220	Plantae
10902460	1	0			2	0			1	0				Salvia rosmarinus Spenn.	Magnoliopsida	220	Plantae
10953644	3	2			3	2			2	2				Silene baccifera (L.) Durande	Magnoliopsida	220	Plantae
11007246	3	2	3	2	3	2	3	2	1	1	3	2	1.0413411032173345	Clinopodium menthifolium (Host) Merino	Magnoliopsida	220	Plantae
11104870	3	3			2	2			3	3				Cicada orni Linnaeus, 1758	Insecta	216	Animalia
11162940	1	1	1	1	1	1	1	1	1	1	1	1	0.9284563108371942	Phedimus spurius subsp. spurius	Magnoliopsida	220	Plantae
11921804	1	1			1	1			1	1				Anethum ridolfia Spalik & Reduron	Magnoliopsida	220	Plantae
12187916	1	2			1	2			1	2			0.7106242836831107	Tarenaya houtteana (Schltdl.) Soares Neto & Roalson	Magnoliopsida	220	Plantae
